nrepeat,prevalence,pop_auroc,roc_est,roc_est_lower,roc_est_upper,pr_est,pr_est_lower,pr_est_upper
2,0.01,0.75,0.7497087171717172,0.5897979797979798,0.8840454545454545,0.057631266834765035,0.01380312449590778,0.1990972976150354
2,0.01,0.85,0.8507777676767677,0.718479797979798,0.9494949494949495,0.13956968932953465,0.029296398255549187,0.3703204289810694
2,0.01,0.95,0.9499833434343434,0.8717146464646465,0.9918181818181818,0.4207294436204322,0.1373643861326475,0.7243086553951219
2,0.05,0.65,0.6498662378947369,0.5710252631578949,0.7234531578947369,0.09849174132542708,0.06350379251919198,0.15675644903853322
2,0.05,0.75,0.7500817894736842,0.6812615789473684,0.8133915789473685,0.17174413891633172,0.10396759734124965,0.26601554551562573
2,0.05,0.85,0.8499712842105263,0.7938521052631579,0.8995163157894736,0.32936132189604783,0.21490404432823002,0.4577311328934831
2,0.05,0.95,0.949842854736842,0.9176836842105263,0.9742957894736842,0.6626853464552095,0.5360487293966669,0.7777801679023194
2,0.1,0.65,0.6496865888888889,0.5923980555555556,0.7039902777777777,0.1779459259299834,0.13540189592994814,0.23534572030729287
2,0.1,0.75,0.7500029288888889,0.6979547222222222,0.7976911111111111,0.283071298884322,0.21087917341640308,0.365317306584705
2,0.1,0.85,0.84981651,0.809555,0.8875336111111112,0.4670817192177142,0.3725650044378747,0.5632416054747813
2,0.1,0.95,0.9499930088888889,0.9275111111111111,0.9686222222222222,0.7674789967065366,0.6922802958522618,0.83577801480335
2,0.2,0.65,0.6499432025,0.60741765625,0.6912003125000001,0.3177952888465598,0.2710912816006588,0.3703852087852493
2,0.2,0.75,0.75026829,0.71259953125,0.7865834375,0.44822528959807345,0.38691195236225934,0.5128755487069955
2,0.2,0.85,0.849859676875,0.819475,0.8782314062500001,0.6278442908037126,0.5621709421068822,0.6892579972112503
2,0.2,0.95,0.950070205625,0.9338928125,0.9644440624999999,0.8582109733716864,0.8175920142648085,0.8946609988934818
2,0.3,0.65,0.6498839585714286,0.6122949999999999,0.6863766666666667,0.43822753583347207,0.39253137093970225,0.48717879122871544
2,0.3,0.75,0.7500321857142858,0.7169617857142858,0.7824672619047618,0.5693198185131656,0.5179761355574487,0.6212917996899624
2,0.3,0.85,0.8500698352380952,0.8238658333333333,0.8752480952380952,0.7263468565153451,0.6798881665865127,0.7709199558668665
2,0.3,0.95,0.9499854333333333,0.9362614285714286,0.9628715476190477,0.9030564020381017,0.8761997903867154,0.9266709268293181
2,0.4,0.65,0.6502315766666666,0.6160232291666667,0.6843085416666667,0.5446432401734954,0.503364557898121,0.5879405053009337
2,0.4,0.75,0.7500930858333333,0.7187192708333334,0.7804921875,0.6644924193370839,0.6214206901118657,0.7061377950514779
2,0.4,0.85,0.8501515266666667,0.8260323958333333,0.8732710416666666,0.7958129131717508,0.7610228235056217,0.8296773325916501
2,0.4,0.95,0.9500189858333333,0.9372164583333334,0.9618044791666667,0.9312104510148931,0.9122104871652835,0.9477588715865621
2,0.5,0.65,0.650160998,0.6163878000000002,0.6838741,0.6389732590875254,0.6015828125539227,0.6766789009121277
2,0.5,0.75,0.7498005812,0.7197396,0.7790402,0.7422420944773136,0.7068878989849117,0.7760859971659885
2,0.5,0.85,0.8499758556,0.82636,0.8727246999999999,0.8480061113718924,0.8200248084399857,0.8732765130970692
2,0.5,0.95,0.9499764252,0.9374757,0.9617479999999999,0.9507014340707332,0.9367711554441778,0.963017017094727
3,0.01,0.65,0.6490831616161616,0.474439393939394,0.8107121212121211,0.028991847295077786,0.009376475015286392,0.12527599062851558
3,0.01,0.75,0.7504459797979798,0.5903030303030303,0.8861641414141413,0.05809406695232374,0.014081586065302366,0.20009237806355043
3,0.01,0.85,0.8498186767676768,0.7184848484848485,0.947780303030303,0.1377521801247817,0.02834508121190071,0.367169492339943
3,0.01,0.95,0.9501848686868687,0.8737373737373737,0.9914166666666666,0.41834058984870454,0.13593080583587067,0.7218782335862939
3,0.05,0.65,0.6499550168421052,0.5709426315789474,0.7259168421052632,0.09866437745838014,0.06376540963372965,0.15802912986498166
3,0.05,0.75,0.7499444315789474,0.6782505263157894,0.815158947368421,0.1725128749280392,0.10449786796933173,0.26975521273140074
3,0.05,0.85,0.8502331726315789,0.7937878947368421,0.9001073684210527,0.3302477114671463,0.21226840786351228,0.4633869830182021
3,0.05,0.95,0.9501736147368421,0.918821052631579,0.9750526315789474,0.6654045468636006,0.5405950899733656,0.7813284816503071
3,0.1,0.65,0.6496539511111111,0.5928413888888888,0.7049794444444445,0.17776763985056512,0.13545868711368583,0.235075966443166
3,0.1,0.75,0.7498389955555556,0.6984775,0.7971786111111111,0.2831109692477329,0.21298051769709656,0.36536471206874244
3,0.1,0.85,0.8504370866666666,0.8085769444444444,0.8870888888888889,0.46760992583724353,0.37251882301946954,0.5621641644369388
3,0.1,0.95,0.9499229966666667,0.9275772222222224,0.9687002777777778,0.7673860786012731,0.6928343767408115,0.8358658968446725
3,0.2,0.65,0.649792551875,0.60693609375,0.69171265625,0.31765911841565475,0.27094909174040266,0.3709907091494847
3,0.2,0.75,0.749644123125,0.712230625,0.78516921875,0.4479096020174451,0.38536805267007296,0.5114267581105932
3,0.2,0.85,0.850025711875,0.820325,0.8774321875,0.6279822105016546,0.5640692950606965,0.6884714287822655
3,0.2,0.95,0.949991344375,0.93344984375,0.9645315624999999,0.8580695228035841,0.8167368214260365,0.8956081916354245
3,0.3,0.65,0.6500481171428572,0.6122704761904761,0.6860011904761906,0.4386858339972134,0.3935203568564794,0.48718406932209757
3,0.3,0.75,0.7501395085714285,0.7173380952380952,0.7812761904761905,0.5692184795078215,0.5180624706039477,0.6206579614358823
3,0.3,0.85,0.8500811109523809,0.8234569047619048,0.8748486904761905,0.7265169824254581,0.6797364377276667,0.7702216484096249
3,0.3,0.95,0.9500096285714286,0.9359236904761905,0.9627191666666667,0.9030670002181773,0.8769836634059996,0.9271857326195543
3,0.4,0.65,0.649673395,0.6146605208333333,0.6838654166666667,0.5440979591143031,0.5021629055780287,0.5870772625985106
3,0.4,0.75,0.7501966104166666,0.7188196875,0.7795379166666666,0.6645603617950299,0.6206781039205972,0.7068952130154572
3,0.4,0.85,0.84988440875,0.8252290625,0.8727876041666668,0.7954439401213045,0.7591153306852731,0.8278870425650532
3,0.4,0.95,0.9501038304166667,0.9372164583333334,0.9621424999999999,0.931259811319992,0.9125983056281658,0.948149065684142
3,0.5,0.65,0.6500946108,0.617036,0.6836499,0.6390155083257069,0.6025554981164996,0.676149779307613
3,0.5,0.75,0.7496204572,0.7194149,0.7794764999999999,0.7421939029744523,0.7070042329496875,0.7766836229481117
3,0.5,0.85,0.8499147984,0.8263157999999999,0.8723778,0.8478936424051043,0.8205142778144141,0.8733150087366484
3,0.5,0.95,0.9499680392,0.9372077999999999,0.9618601999999999,0.9507066799513842,0.9366720992123333,0.9631957671962976
